place_id,place_name,review_rating,review_text
ChIJn80GlAU1aDQR7cLXqR_IbL4,玩點名,5,市場很熱，座位還算多。 宮保雞丁的肉非常多，辣度剛好。 二個人吃一盤剛剛好。 雞蛋豆腐軟嫩好吃。上菜速度很快。  但因為熱炒店所以難免偏油，但能接受
ChIJn80GlAU1aDQR7cLXqR_IbL4,玩點名,5,衝著評論和介紹特地去吃，好險沒有踩雷。 店內桌數不多，建議避開尖峰時刻用餐，不然要候位等蠻久的。 宮保雞丁和白飯，份量都很足夠也很好吃，也建議兩個人吃一份會比較剛好，然後點一些其他搭配，不然會吃不完（可打包），價位可接受；炸物份量也很多，也可以要一點辣粉，最後還是吃不完😅 太晚去用餐，湯品都賣完了，可惜沒喝到😫  補充：炒飯也不錯喔，很厲害👍
ChIJn80GlAU1aDQR7cLXqR_IbL4,玩點名,5,初訪：宮保雞丁飯 二訪：塔香肉絲炒飯 三訪：黑胡椒豬柳飯 今天才想到來評價，東西都好吃有鍋氣香。 唯一缺點就是夏天在這吃飯比較熱！昨天雖然下著小雨，但吃一半就開始流汗！希望可以跟其他店家一樣多租旁邊店面當冷氣用餐區！
ChIJW-RVTVMxaTQRmK243ENfX1s,靑弎,5,在小巷子裡的文青咖啡廳！ 店內座位蠻多的 一二樓都可以坐～ 一個人低消200（有點忘記） 老闆人超級好客！很nice~ ｜餐點｜ 弎美式 $100 高腳杯裝著最簡單的美式 整個高雅起來～ 屬於偏淺培的美式 尾韻咖啡香蠻喜歡的 橙夏黎檸 $130 柳橙氣泡果汁 真材實料 微甜帶點酸 超推薦🩷 鹽鴨蛋巴斯克 $160 鮮奶油味道比較重 帶點微微的蛋黃鹹味 鴨蛋像是點狀混在巴斯克裡 整體味道偏甜一點（起司味 鴨蛋味少一點的感覺） 白露剝皮辣椒雞義大利麵 $300 很推薦點！雞肉超級好吃～很嫩也沒有腥味！ 麵條的部分因人而異 喜歡Q彈有嚼勁的朋友 可以跟老闆說！沒有調整的話 個人覺得中間偏軟一點～ 剝皮辣椒醬算是微微辣 但很清爽 配上菇類 櫛瓜跟紅椒 無負擔的義大利麵～ ｜整體｜ 很推薦！餐點都不馬虎 很喜歡💕 在巷子內 停車方便 也安靜～收現金喔！
ChIJW-RVTVMxaTQRmK243ENfX1s,靑弎,5,✨✨✨青弎：老宅裡的日式文青咖哩，療癒身心✨✨✨  🍽️位於草屯的日式咖哩專賣店，由老宅改建而成，保留了老宅的質樸韻味，並融入日式簡約設計，打造出舒適放鬆的用餐氛圍。店內有一隻可愛的白色狗狗，為用餐時光增添溫馨。二樓設有商品販售區，展示獨具特色的選物。  🍴咖哩醬汁濃郁，香料味十足，搭配Q彈的米飯，讓人回味無窮。多款精緻的甜點，如布丁、布朗尼等。店內氣氛寧靜舒適，適合聚餐、約會或獨自用餐。  🅿️ 台灣聯通停車場-南投草鞋墩場、Times 南投草屯中山街停車場、台灣聯通停車場-南投草屯場、路邊停車格  💸 現金支付  🍫弎製布朗尼-口感紮實，搭配冰淇淋，冷熱交融，層次豐富。建議店家提供更易切的餐具，方便享用。  🐓昂日唐揚咖哩-咖哩帶有微微辛辣，香氣十足。附餐的剝皮辣椒雞湯同樣辛辣，暖胃開胃。馬鈴薯沙拉綿密細緻，清爽可口。白蘿蔔清脆多汁，解膩開胃。唐揚雞共六塊，外酥內嫩，香料味濃郁。  🐷長野豚肉排咖哩-豚肉排鮮嫩多汁，外皮酥脆，令人驚豔。咖哩醬汁與洋蔥完美融合，感受不到洋蔥的嗆辣，只有蔬菜的甜味。
ChIJW-RVTVMxaTQRmK243ENfX1s,靑弎,5,充滿文青感的老宅咖啡廳，還有鹹食可選擇，適合久待。 拿鐵香濃、鹹鴨蛋巴斯克鹹甜鹹甜，很好吃很特別 網路不佳，連了wifi還是不太好😅
ChIJW-RVTVMxaTQRmK243ENfX1s,靑弎,5,自製咖喱🍛有淡淡的黑巧克力🍫味（同行朋友發現的😄） 飯也好吃👍我吃光光  唐揚雞吃起來很新鮮很嫩😋 附餐的湯還有肉！很實在！ 牛蒡脆脆的很好吃，原本不吃牛蒡的人也敢吃了❤️ 沙拉好吃，吃得到水煮蛋蛋白，可惜太小碗了啦😄  鐵觀音鹹蛋黃磅蛋糕很香，加熱更好吃😋
ChIJW-RVTVMxaTQRmK243ENfX1s,靑弎,5,Cp值打趴很多台中咖啡廳👍 份量足夠、甜點精緻好吃、主餐味道也很讚松阪豬好好吃🤤環境復古風讓人放鬆心情 整間店有驚艷到🥺
ChIJb05Ta3A3aDQRWiR-G1jJE6o,此時 . 此食 - 輕台菜,5,我們超喜歡這家店的菜單，這次先點了左宗棠雞和水煮魚。  ▫️水煮魚份量很有誠意，辣度和香氣完全打中我的喜好，魚肉嫩、魚塊厚度也剛剛好，吃起來超滿足！ ▫️左宗棠雞也很有味道，外皮酥甜、雞肉本身也入味，酸度調得我超愛，讓這道菜很有記憶點。 ▫️小菜和湯也都很好吃，白飯粒粒分明，只是沒有那麼「透感」（？）還是很ok的。  店員很親切，廁所也乾淨舒服。唯一小缺點是開放式廚房會帶點油煙味（我比較敏感），但在可接受範圍喲  總之是會一直想再來吃的餐廳喔
ChIJb05Ta3A3aDQRWiR-G1jJE6o,此時 . 此食 - 輕台菜,5,😋只評論好吃的店，其他的一概不予置評  《新豐》 回訪：無數次 ◆隨便點隨便好吃簡餐◆ 必點：蔥蒜蒸市場鮮魚、椒鹽十三香肋眼、香辣乾鍋魚片  這家也是我在竹北的口袋名單 不管是約朋友吃飯 或是自己肚子餓的首選 價位算是中上 不過以老闆廚藝的美味程度而論 CP值 是會讓人面帶微笑的  我這個人就是念舊 吃到喜歡的菜色 就會無腦重覆點  直到吃膩 這時自己就會懂得轉彎  不知點了多少次乾鍋魚 這次終於告訴自己選點別的 結果。。。 覺得老公和兒子點的更好吃 決定下次一定要點 蔥蒜蒸市場鮮魚 看來魚是真愛  既然是怎麼點怎麼好吃 我就不用贅述了 嘴巴留著多吃一點美食來分享吧🤣 ( 請自己看圖片吞口水😂 )  唯一要提醒的 因為是開放性廚房 用餐期間就好好跟油煙味當朋友
ChIJb05Ta3A3aDQRWiR-G1jJE6o,此時 . 此食 - 輕台菜,5,初次拜訪，上桌的那刻，覺得擺盤菜色好美😍，很有食慾，胃口很符合我們，很美味🤤 環境也很溫馨，油煙味可接受的範圍，聲音不會吵雜👍 謝謝你們❤️
ChIJb05Ta3A3aDQRWiR-G1jJE6o,此時 . 此食 - 輕台菜,5,用餐時間限制1.5小時、內用低消每人一份主餐（身高130公分以上視為成人）～之前一直想吃台菜家常菜～難得平日下班提早過來有位子～室內位子不多、有提供水 掃碼點餐～吃完結帳，沒有收服務費👍 這次點了～蔥蒜蒸市場鮮魚🐟套餐$420（有含飯、蔬菜、小菜、湯），飲料需要另外點 點了金萱茶$70  主餐主食蠻推薦、份量很多味道調味很香偏重 對於喜歡吃魚的人很開心🙂 但蔬菜就偏清淡、如果調味可以再多一點會更好 下次還會想來吃看看其他主食～  好吃推薦👍餐廳前面有路邊停車格、附近走路十分鐘也有付費停車位
ChIJb05Ta3A3aDQRWiR-G1jJE6o,此時 . 此食 - 輕台菜,4,-小餐廳，兩人服務，上菜速度大約10分鐘一份。 -選主菜+90元附湯、小菜、蛋。店家注重乾淨衛生，烹調口味屬於清淡系。 -市場鮮魚的魚肉軟細嫩肉，內含有幾條寬版粉絲和幾片蓮藕，味道鹹淡適中 -金瓜海鮮的海鮮有炸魚片、蝦、透抽或小管，其中蝦子夠新鮮，其餘兩者之肉質鮮美度中低，金瓜作為湯底稍淡，可當成湯品飲用
ChIJjcW3tZcXaTQRHsZPUS6aRWs,村日部日式料理,4,出餐速度有點慢，生魚片是飯菜幾乎吃完了最後才上。炒意麵和土瓶蒸覺得不錯吃，其他餐點中規中矩，但豬排飯的豬排不知是否因為肉太薄所以肉炸的有點硬，龍蝦沙拉披薩壽司就是可以想像的味道，吃過嚐鮮即可，價格不太貴，下次想嘗試別的
ChIJjcW3tZcXaTQRHsZPUS6aRWs,村日部日式料理,2,用餐經驗不佳。此次消費共點了四樣餐點，總計 410 元，但其中有幾道菜的份量明顯與價格不相符，實際內容低於預期，與評論仍有落差（附圖可供參考）。  更令人在意的是，店家結帳時僅提供一張未蓋章的白紙收據，未開立統一發票，詢問後也無進一步說明。  餐點本身口味普通，價格與實際內容物落差太大，建議其他消費者用餐前先多加考慮。希望店家能正視價格與資訊揭露的透明度，提升誠信與服務品質。
ChIJjcW3tZcXaTQRHsZPUS6aRWs,村日部日式料理,5,每道料理都很好吃呦😋👍🏻 下次會想再來吃♥️ 食物美味💯價格實在💯
ChIJjcW3tZcXaTQRHsZPUS6aRWs,村日部日式料理,5,每一道都很好吃，手捲必推。
ChIJjcW3tZcXaTQRHsZPUS6aRWs,村日部日式料理,5,好吃～～～～喜歡茶碗蒸、炙燒系列壽司、蝦卵手捲、魚味增湯（濃郁很有誠意的小湯、這份量很讚），食材新鮮，我要來慢慢來點完全部  希望青菜也有小份的
ChIJeQf0EKSrQjQR74UixvTor74,M One Cafe A11,5,這是我今天第一次來A11館的M1，入座時，服務員小姐先介紹了這個月剛出的新甜點-蘋果伯爵提拉米蘇(但其實它有一個很可愛的名稱～小鹿的秋日茶會)，想説沒聽過的口味，那就嚐鮮看看！不料，第一口下去，真的是好清爽的口感，再搭配旁邊的鹹甜鹹甜的焦糖醬，真的出乎意料的好吃！超適合外頭赤熱熱的天氣！真心推薦大家也點來吃～當然這裏的餐點更是不用懷疑，至目前為止，還沒踩到雷過，保證不後悔！ 最後，我實在要誇讚這裏的每一位服務員們，服務親切之外，也都很細心的留意到客人的需求並主動詢問，實屬難得啊！看來以後都要改來A11分店了～😋
ChIJeQf0EKSrQjQR74UixvTor74,M One Cafe A11,3,❗️有服務費 ❗️建議提早訂位（假日下午兩點到大概等一小時半） ❗️靠近出口的位置會一直感受到A11連通走道的門開開關關（一直有熱風） ❗️上菜速度慢  套餐均附小杯柳橙汁，想要加價換飲料也不行❌ 單點的紅茶跟咖啡可以續杯  法式吐司超級不推薦 完全不是法式吐司作法 吃起來就是普通吐司+🍯 吐司感受不到有浸過牛奶和蛋液 所以蛋香、奶香都沒有 感覺只有沾蛋液然後快速煎過 咬下去就知道吐司還很生（意思是沒有泡過牛奶的濕潤感） 邊邊角角也很乾  雞腿排也是不推薦 明明是雞腿排吃起來像在吃超商雞胸肉 超級乾！中間部分的肉就很乾了 外圍更是乾到不行 到底是雞腿排還是雞胸肉⋯⋯ 吃起來就是迷迭香口味乾乾的雞肉  炒蛋的部分就中規中矩 沒什麼味道  優格的口味我個人不愛 麥片的味道有奶粉味  墨西哥辣蛋捲🌶️🌶️ （含牛肉） 平常有在吃辣的都能接受 吃起來味道是辣版的肉醬義大利麵味 整體蠻好吃的，起司也給了不少 蛋捲蠻有份量的，比想像中的大  雞柳條就說一般的炸物🤣🤣🤣 店員推薦的鄉村沾醬好吃  焦糖鮮奶油布丁蠻膩的 兩個人共食一份會比較好  整體吃下來感受就是不會回訪
ChIJeQf0EKSrQjQR74UixvTor74,M One Cafe A11,5,8/20中午前往用餐，過程中因為臨時決定要加入小孩和先生，所以朋友預約的訂位一直更改人數，我覺得店家非常棒，會預先調整確認好能放餐椅的座位才接更改，讓顧客都可以有好的動線用餐，因為我們帶小孩幫我們安排比較角落的位置，非常喜歡💕！ 中間因為杯子破裂，店員馬上過來是先關心有沒有受傷，是一位頭髮長長綁馬尾比較嬌小可愛的女生，和一位梳油頭的帥哥過來（我沒仔細注意名牌🥲） 後來比較常過來服務的人員是：Mia，當天因為帶小孩整個手忙腳亂，她很俐落的觀察我們一有垃圾及空盤馬上就整理，中間還跟他們要了熱水泡奶，當天真的是滿滿的不好意思，但也很讚嘆生意這麼好的餐廳完全沒有任何的不耐煩，最後有點超過了用餐時間也完全沒有催促），第一次回台北有帶孩子其實真的超緊張，見到朋友還有吃到好吃服務態度又滿分的餐廳，真的完美了我們的一天🥹🥹謝謝！
ChIJeQf0EKSrQjQR74UixvTor74,M One Cafe A11,3,薯絲好吃，略不夠脆。泡芺加冰淇淋好好吃 可惜餐未用完被趕著走，而且現埸還有位置。 牛小排早午餐顯單，大拼盤Cp值高
ChIJeQf0EKSrQjQR74UixvTor74,M One Cafe A11,5,服務員Betty介紹菜單很仔細，很活潑！超級可愛！餐點美味且適合拍照，份量剛好，餐廳屬於燈光美氣氛佳(●°u°●)​ 」！
ChIJ4a3a4LUXaTQRwyw8w_3YV64,吉日起《油飯·煲湯·手路菜》麻油雞湯、中式套餐、會議便當、便當、彌月油飯,5,油飯香氣十足，糯米軟硬適中， 可以在七夕吃到美味的油飯， 再幸福不過了。 甜不辣的魚漿味很夠👍，炸得酥脆，好吃！
ChIJ4a3a4LUXaTQRwyw8w_3YV64,吉日起《油飯·煲湯·手路菜》麻油雞湯、中式套餐、會議便當、便當、彌月油飯,5,年輕的老闆有總舖師的料理老靈魂！每道料理都很用心，套餐可以搭配油飯 麵線 麵條 瓜子肉飯，湯品非常可口美味，會隨餐搭配不同的小菜飲料或是甜品，非常好吃也很有飽足感，用餐席間 陸續有很多人光顧，溫馨的用餐環境 很貼心提供了兒童餐椅 兒童餐具 ，家庭親子用餐首選👍👍👍
ChIJ4a3a4LUXaTQRwyw8w_3YV64,吉日起《油飯·煲湯·手路菜》麻油雞湯、中式套餐、會議便當、便當、彌月油飯,5,即日起是一家小小的店，看起來是有一對夫妻跟三個可愛的小女兒一起經營，一家人的感情看起來真好。餐點瓜子肉飯鹹香有滋味，彷彿吃到小時候媽媽做的瓜子肉，佛跳牆也是我喜歡的口味，裡面有排骨豬腳丸子，香菇紅棗，這些食材都不會過甜，現在很多店家做的不管是肉燥飯甚至味噌湯也都會加糖。這家料理真的有傳統風味，值得推薦。
ChIJ4a3a4LUXaTQRwyw8w_3YV64,吉日起《油飯·煲湯·手路菜》麻油雞湯、中式套餐、會議便當、便當、彌月油飯,4,"瓜仔肉飯，肉燥均勻不會太鹹，不錯。紅燒獅子頭，跟士官長的比較，會大些，但是比較鬆軟，帶有一點酒香。獅子頭常見的蔬菜味（荸薺）,我倒是吃不出來！"
ChIJ4a3a4LUXaTQRwyw8w_3YV64,吉日起《油飯·煲湯·手路菜》麻油雞湯、中式套餐、會議便當、便當、彌月油飯,5,店面乾淨整潔， 櫃檯人員態度友善， 餐點也很讚好好吃～ 今天點的雖然只是普通的麵線 但調味真的很讚 不會太鹹又能吃到薑與麻油的味道 我給100分
ChIJO5vZCNu5bzQRrYhieWDL9fE,茶自點 台東旗艦店,3,環境真的很舒適，但是！餐點真的不好吃！！  尤其炸物的部分，又乾又柴幾乎是沒有味道，調味料跟食物本身完全是分離的，當天的主餐我們都沒有吃完QQ  建議店家可以改善餐點口味，以免浪費店內那麼舒適的用餐空間～  但是還是得說，店內氛圍很溫暖，座位不擁擠，是適合聚會的好地方！適合重視氛圍感的人聚會，食物好不好吃就當陪襯吧！
ChIJO5vZCNu5bzQRrYhieWDL9fE,茶自點 台東旗艦店,4,台東環境美、氣氛佳、食物又好吃的聚餐地點，讓人會想一去再去，從午餐吃到晚餐的寶藏店家！就是這家——「茶自點」✨ 一踏進門，就被這氣氛給圈粉了！ ​環境超有Fu～😍 深藍色的牆面搭配質感的金色線條，頭頂上的軌道燈和暖黃吊燈灑下溫暖光線，整個空間寬敞又舒適。我特別喜歡他們家的綠色皮革沙發座，坐下去就不想起來了，這裡的氛圍都給滿分！💯 超適合跟家人朋友在這裡吃飯聊天，待上一整個下午！ ​​別看店名有個「茶」字，就以為只賣飲料喔！簡餐跟火鍋才是真正的重頭戲！我們這次就點了三款完全不同風格的套餐，每一道都沒讓人失望。 暖心暖胃的小火鍋、清蒸魚及糖醋豬里肌套餐，每份升級兩樣精緻小菜、一碗熱湯和香Q的白飯，全部用木質托盤盛裝，整個儀式感滿滿，吃起來超滿足！ ​🍲 ​天氣有點涼的時候，來一鍋熱騰騰的小火鍋最棒了！湯頭喝起來很清甜，配料也給得很大方。看著火鍋在小爐上滾著，冒著暖呼呼的白煙，一整天的疲勞都被療癒了～同樣也是套餐形式，絕對能吃飽飽！ 加點一杯​🥤 珍珠奶茶特大杯，用超可愛的胖胖杯(壺)裝著，茶香奶味濃郁，珍珠Q彈有嚼勁，甜度也剛剛好，大人小孩都超愛！ ​最讓我驚訝的是，他們座位旁邊竟然設有插座和USB充電孔！🔌 這對我們這種手機不離身、隨時需要充電的現代人來說，簡直是救星啊！真的太貼心了！ ​📍 茶自點（台東博愛旗艦店）
ChIJO5vZCNu5bzQRrYhieWDL9fE,茶自點 台東旗艦店,3,星期六假日晚餐點了油蔥雞腿套餐，雞腿肉很嫩，建議預約，上菜速度很快。  唯一美中不足應該是清潔要再加強，地上都是上一組客人掉落的食物….  桌面酒精擦過之後應該要在注意一下…
ChIJO5vZCNu5bzQRrYhieWDL9fE,茶自點 台東旗艦店,5,2025年03月29日 星期六 1250 第一次與家人到訪  1.建議訂位，因為很多人 2.開車的話，要停到附近再走過來 3.整體設計，是有2層的用餐空間 4.最大的桌子，或是合併桌，因為餐盤的關係，最多容納10個人 5.點餐的話，是一個人一個餐盤裝 6.有低消，至少要點飲料或餐點 7.很適合親子全家大小一起來 8.餐點口味尚可 9.餐點價格偏高
ChIJO5vZCNu5bzQRrYhieWDL9fE,茶自點 台東旗艦店,2,成大猴約，洋菜先到，還被看到我騎車過雙黃線，今天甚至穿洋菜設計的衣服，很有趣。 進去點餐，印象中兩三年前有跟姑姑來這邊吃過，沒有什麼特別印象，所以一開始我跟趙猴說這間普普為什麽不吃鐵花小路，原因是因為洋菜要上駕訓班，我們只能約一點，但是鐵花小路只營業到2點。看了看菜單，感覺在台東還是吃台北的物價倍感溫馨。我自己點了180的炒麵A套餐。 上餐算快。一上完餐，我就看到餐盤上有一隻小蟑螂在爬，於是我拿了衛生紙把它弄死了，但是整個心情不是很好。炒麵我以為是乾的，結果是濕的炒麵，裡面汁很多，吃起來超級鹹，簡單來說就是不好吃；其他東西像是湯品跟小菜也很一般。綜合來說，對這間店的印象真的不好。  總結：在台北讀書當盤子當了兩年，真的不喜歡回家還要當盤子。重點是我盤還盤出一隻小蟑螂跟鹹到靠背的炒麵越吃越痛苦，下次再來吃這間店的機率比我拿書卷的機率還要低。
ChIJYxbgzm49aTQRGmW2ilWek08,和記傻瓜麵,4,很特別的麵食，醬料需自行加入調配 客人很多，店家態度依舊良好！ 不會因為忙碌而不耐煩。 非常推薦刀削麵和滷肉飯！
ChIJYxbgzm49aTQRGmW2ilWek08,和記傻瓜麵,5,傻瓜麵（小）$50 竹筍湯（夏季）$35  傻瓜麵很Q彈好吃，有附一顆貢丸，醬料自己淋上去，可以調整醋跟醬油的比例，也有辣醬可以加。筍子湯超好喝！！！筍子很軟很嫩、而且給滿多的每一口湯都可以吃到筍子！  不點湯的話現場也有清湯可以裝來喝，小缺點是沒有冷氣，正值夏天在那邊吃蠻熱的…可能外帶比較適合。
ChIJYxbgzm49aTQRGmW2ilWek08,和記傻瓜麵,5,皮蛋豆腐是用炸醬，很特別的新滋味！對於嗜鹹的我覺得蠻夠味。 傻瓜麵用一句話形容，就是簡單粗暴又好吃👍🏻用醋跟醬油的味道調和就很讚了，另外桌邊都有調味料，偏好🌶的可以再自行取用。
ChIJYxbgzm49aTQRGmW2ilWek08,和記傻瓜麵,5,簡單好吃的傻瓜麵，快速用餐的好地方，每每用餐時人潮都很多，但有座位很快就會有了。
ChIJYxbgzm49aTQRGmW2ilWek08,和記傻瓜麵,5,唯獨這間傻瓜麵最好吃 醋的比例就是要由店家加才最對味 涼拌豆腐一定不能少 吃完再喝上一碗清爽的筍子湯 實在無敵飽足❤️ 這次也買給外國朋友吃，也是超級喜歡，台中人之光啦👍👍👍
ChIJLz2u32wXbjQROT1Sm1UsruQ,韓石食堂-屏東車站店,3,餐點真的蠻普通🤣小菜的海帶有消毒水味 蛤仔沒幾顆還有壞掉的⋯ 不過還是可以來吃看看 服務很好👍
ChIJLz2u32wXbjQROT1Sm1UsruQ,韓石食堂-屏東車站店,5,還不錯吃！價格合理～ 適合旅人解決溫飽😂 就在屏東火車站內，前往方便！
ChIJLz2u32wXbjQROT1Sm1UsruQ,韓石食堂-屏東車站店,5,價格不會很貴，跟一般百貨公司美食街差不多 口味沒有非常有特色，但也不會不好吃。 整體還可以
ChIJLz2u32wXbjQROT1Sm1UsruQ,韓石食堂-屏東車站店,5,偶爾的一人的時間，這的餐點好吃，服務態度也很好，飲品也好喝值得再來吃～
ChIJLz2u32wXbjQROT1Sm1UsruQ,韓石食堂-屏東車站店,4,果然如前面留言一樣，出餐慢，口味還不錯。
ChIJq0sXzyk1aDQROyG3m3M8GEQ,大爺鹽酥雞,5,之前住新竹時蠻常點大爺 今天一樣大點一波 可惜原本要點的雞排賣完了，魷魚系列也賣完了🤣下次早點買 餐點品質都很好吃很新鮮，該外酥內軟的米血糕、甜不辣、百葉豆腐都有 蔬菜類餐點加了酸菜、蒜末、洋蔥吃起來超清爽 以上餐點不會太油膩，瀝油都瀝的很足 重點店員態度都超好！謝謝你們～ 因為剛好回新竹，隔天放颱風假，想說跟家人一起吃個宵夜，點菜時間大概23:50左右（他們24:00打烊），有些店家都會拒絕接單，他們不但接單，態度也很好
ChIJq0sXzyk1aDQROyG3m3M8GEQ,大爺鹽酥雞,5,鹽酥雞真的超級好吃！今天點了貢丸、豆腐、魷魚絲、魷魚蛋跟雞心，每一樣都炸得恰到好處，外酥內嫩，香氣撲鼻。 貢丸多汁Q彈，豆腐外脆內嫩，超級入味；魷魚絲跟魷魚蛋帶有嚼勁，越吃越香；雞心熟度剛好，沒有腥味，調味也很到位。 重點是整體不油膩，胡椒鹽灑得剛剛好，越吃越上癮，完全停不下來！ 老闆人也很親切，出餐快，是下班後放鬆嘴饞的最佳選擇！下次一定還會再來！
ChIJq0sXzyk1aDQROyG3m3M8GEQ,大爺鹽酥雞,5,炸的很酥，老闆人很好，東西好吃，超級推薦大家來吃的唷～
ChIJq0sXzyk1aDQROyG3m3M8GEQ,大爺鹽酥雞,5,好久沒吃 依舊一樣好吃 老樣子點了份經典鹽酥雞 特別的胡椒味 搭上蒜頭與洋蔥 吃起來真的很舒服 再搭上啤酒根本絕配
ChIJq0sXzyk1aDQROyG3m3M8GEQ,大爺鹽酥雞,5,十年前大學的時候每次來都點兩份鹹酥雞一份高麗菜 是我吃過最好吃的鹹酥雞 突然想起從未來這邊留過評論所以補留一下 有機會的話再去吃吃看，不知道是不是還是跟記憶中一樣好吃
ChIJAzXAHdypQjQRBiuha7HZcAg,旬野漁平日式料理-板橋美食 板橋丼飯 板橋日本料理 板橋壽司 耶誕城美食 大遠百美食 板新美食,5,店員很親切的介紹，知道生日剛過還是有兩種優惠擇一的方式讓我們選擇，還好我們11點就點餐，因為很快整間店就坐滿了，我們點了：鏡花水月刺身、海膽手捲（時價）、松葉蟹膏軍艦，這幾個特別先說，味道極美且無腥味，海膽雖然是手捲但給的很大方，其他就看照片了～～哈哈哈哈
ChIJAzXAHdypQjQRBiuha7HZcAg,旬野漁平日式料理-板橋美食 板橋丼飯 板橋日本料理 板橋壽司 耶誕城美食 大遠百美食 板新美食,4,餐點都不錯，只有炸雞比較不怎麼樣，皮裹太厚。整體來說CP值不錯，在這附近一帶更是少有相對可口的店。  服務非常優秀，年輕弟弟服務生非常客氣有禮貌，也不油條，很難得。  然後要大力稱讚這邊收藏的諸多動漫公仔，有一些簡直像藝術品一樣，都是超大尊，手藝精巧，構圖繁複，非常厲害。喜歡海賊王王等等的人一定要仔細欣賞！
ChIJAzXAHdypQjQRBiuha7HZcAg,旬野漁平日式料理-板橋美食 板橋丼飯 板橋日本料理 板橋壽司 耶誕城美食 大遠百美食 板新美食,4,每樣餐點都有達到水準，好吃😋 服務人員態度真的沒話說，已經很少有這麼有態度的年輕人，值得誇獎👍 下次還會再來。記得要訂位喔
ChIJAzXAHdypQjQRBiuha7HZcAg,旬野漁平日式料理-板橋美食 板橋丼飯 板橋日本料理 板橋壽司 耶誕城美食 大遠百美食 板新美食,3,裝潢公仔滿佈的店面很特別，當天點的餐食都還不錯，鰻魚飯的鰻魚Q彈肉紮實，個人蠻喜歡明太子雞肉串的口感，生魚片盤的蝦頭味噌湯值得喝。  只有桌上的茶是溫偏涼，酒蒸蛤蜊上桌也溫溫的，烤玉米筍略生，然後知道沒有要加點，明明還有其他2-3組在用餐，服務生不到21:00就很想下班吧，一直來問可不可以收，把桌子收的乾乾淨淨只留面紙，這種趕客的方式不會再訪😂😂
ChIJAzXAHdypQjQRBiuha7HZcAg,旬野漁平日式料理-板橋美食 板橋丼飯 板橋日本料理 板橋壽司 耶誕城美食 大遠百美食 板新美食,5,二訪更新 （評價可能從6星改成4.5顆星）  本次最傑出果然是 鮭魚刺身，鮭魚還是好好吃  中卷這次烤得精準度比上次較差一些的感覺  炎炎鮭魚捲壽司還是好吃  昇龍捲有一種上面那個的弱化版，黃瓜 炸蝦，多了柴魚，平價版（？  黃金豬排，肉是軟嫩一咬即化的，非紮實類型  補，可續飯續湯，一人來點定食也能吃飽飽 ——————————————-  來吃來看就知道為何這樣評分，其實我不太想評5顆星（想評6顆啊），怕太多人來吃，訂位不好訂，但好東西還是要多多分享  環境：動漫動畫迷，會發瘋，真的很猛（可惜老闆居然沒放我英）  餐點： 旬野刺身，標配生魚片，可 鹽烤中卷定食，中卷真的烤的很Q彈，必須說很會烤，有時候外面吃燒烤都是乾乾不彈，水分都沒，這個火候很準啊 炎炎鮭魚捲壽司，餐點送出來，手機都會想先吃，很厲害的盤子，尾部的蝦感覺吃下去感覺活起來了 明太子山藥：標配，可 炒高麗菜：也挺香挺好吃
ChIJayjir3I2aDQR0TGPgfctBdI,立晉豆花,1,蠻綿密的還不錯啦！生意很好，建議內用，不然拿在手上也不方便，天氣炎熱很快就融化了～不會太甜，冰沙打的很細，不會吃到顆粒，豆花綿軟，會想再回購！  內用直接改評論，沒冷氣熱死，我相信你們賺很多錢，不開冷氣是怎樣？還有店內阿姨態度超差，我只是問餐盤回收區在哪，就被兇爆？你們店有什麼毛病啊，此生絕對不會回購！
ChIJayjir3I2aDQR0TGPgfctBdI,立晉豆花,3,綠豆薏仁湯還行，點綿綿冰會先告知是冷凍的，比較硬要慢慢挖著吃，但有點困惑這樣還叫綿綿冰嗎？ 點好餐會告知總金額，要自己把錢分門別類放置在指定錢盤格子裡，領餐時只給一隻鐵湯匙，需求第二隻鐵湯匙因為我們想環保一點不想用塑膠湯匙，但被告知不行，甜湯必須用塑膠湯匙。鐵桌座位到現在都還有橫貫中間的塑膠隔板，同行者只能做一橫排，超過四人根本無法互相講話，還蠻怪的，吃完東西要自行放到回收點，出到店門口有感應式水龍頭可以洗手。東西中上但規矩好多有點跩的店😓
ChIJayjir3I2aDQR0TGPgfctBdI,立晉豆花,5,吃了十年，品質一如既往的好吃 這家店最絕的就是他的紅糖冰沙 太細緻好吃了！ 與豆花搭配是絕配！  小反推他的綠豆，不好吃，很硬不爛
ChIJayjir3I2aDQR0TGPgfctBdI,立晉豆花,4,已餐點來說還不錯，有吃過冰沙版跟糖水版，豆香很重，但就是普通好吃，有來嘴殘可以來一碗
ChIJayjir3I2aDQR0TGPgfctBdI,立晉豆花,3,人滿多的速度算快，內用座位隔板採自助自己吃完自己收，但桌子都沒人擦乾淨要自己整理，冰砂糖水不會太甜豆花可以，兩種配料$60就很普通的豆花。
ChIJRw7_LOU2aDQRoObu7Yd_G4A,喜歡你餐坊 竹北勝利店,5,餐點非常好吃 食材用料都非常大方 以這個價位來說真的物超所值 服務人員態度非常親切，希望大家多多來消費給予鼓勵唷！
